osoba_id,nazwa_firmy,stanowisko,branza
5700aa4a-542d-439b-8d53-64e4cb4e264d,Fox Inc,Financial manager,innovate
4b68620e-19c5-4b1e-9ed1-121c11f048fc,Downs-Brady,Horticultural consultant,aggregate
c9a7d609-3eed-4f05-94f5-851cba09a8dd,Sanchez Taylor and Gregory,Retail banker,whiteboard
d5b4285e-c6bb-4ee9-bd50-a9e012f3d536,Chavez Garcia and Allen,Chartered loss adjuster,innovate
95154a28-9174-49fa-9128-363493054cc0,Johnson-Holmes,Sports development officer,empower
51f198b0-f8e3-4c67-8ea2-8b9bb18f0246,Cook-Craig,Retail manager,incentivize
d91febfa-39a6-4516-8b20-7e63340a7ac5,Wilson Ritter and Gomez,Administrator charities/voluntary organisations,transform
eca53382-3cf4-4aa3-9100-65e3cff5ac57,Moreno Smith and Lozano,Surveyor insurance,maximize
01782a15-3404-4c00-8ea6-ffaea3a05c20,Harris Ltd,Senior tax professional/tax inspector,engage
014bb007-09ac-45a5-a810-889d8c0aa9bd,Martin-Benitez,Science writer,architect
1a270915-5f5f-42ac-9d9d-2cf5dc5dbe87,Hernandez Morris and Robinson,Therapist speech and language,embrace
1a2c2490-46a6-4c5f-a5b2-f2bbcb39bd2b,Patterson Norman and Ramirez,Production assistant radio,embrace
7c5b58cf-18eb-4728-ab7a-f4186d1d0865,Holder Rodriguez and Stewart,Telecommunications researcher,expedite
64a1e00c-0583-4816-a00a-c68d3da85d35,Burton Reyes and Lopez,Clinical biochemist,re-intermediate
8c60f77b-eecf-44f0-ad0c-deed7c378ca2,Stout Friedman and Greer,Fine artist,implement
62dcefc1-18b8-42bf-b25e-1a0cb0689ed0,Garza Morris and Adkins,Legal executive,re-contextualize
afcbd688-bd6e-4cbe-af36-9e16e7014371,Lewis-Rocha,Dance movement psychotherapist,orchestrate
963065d3-8da6-4170-a1d5-a569b01c4091,Stevenson and Sons,Investment analyst,visualize
e1359e08-3479-4729-b6ef-ebf05b3e5b8b,Ryan Barron and Tran,Advertising account planner,maximize
77dbb607-af46-45bb-8f29-a5770f6b343d,Burke Ltd,Psychiatrist,facilitate
18be5b87-c281-4e34-bf07-beaa06268f1f,Williams Group,Naval architect,re-contextualize
c00c8eeb-70a3-401b-9954-6c19a74aef39,Hall Woods and Hill,Geoscientist,grow
680348f6-e4f6-43e6-8e3c-c56b3f6af92a,Martinez Combs and Smith,Bonds trader,reinvent
7cb958c2-fb4f-4d8d-8cb3-c6cfb96edfa1,Jones Ltd,Financial adviser,leverage
b20549cb-dea7-4fb1-9970-21c021d2e6bf,Nguyen PLC,Public house manager,benchmark
bc0520eb-5652-4222-93e1-5db9d6f1d394,Richards and Sons,Legal secretary,re-contextualize
30d9b728-89e2-430a-be92-a3bae4064448,Morales Garcia and Heath,Conservation officer nature,enable
e95678da-01d7-40ac-bcbd-63b0d7548fba,Knight-French,Video editor,target
c487712e-2f1a-4f5f-993c-12f7f95cd224,Lawson-Larson,Radiation protection practitioner,iterate
ff7f7403-a855-4bce-bf5b-12e7ccce25d1,Romero Huff and Garcia,Chief Marketing Officer,brand
8c14e07c-3580-4f25-ab7f-a92342b53cce,Colon-Watson,Horticulturist amenity,harness
6e2bff42-a355-4e75-8962-8b5b8f9ed34f,Brewer Patterson and Schroeder,Financial adviser,expedite
14b90ee3-c776-4405-b354-935eb5413d83,James Ltd,Education officer environmental,harness
29c9b519-c5ca-4422-821a-03ea58cc37c1,Mann-Patton,Best boy,visualize
f836f5d6-c8bc-41ae-b85e-ed94db476308,Young Group,Armed forces technical officer,matrix
dcfec5d9-dd67-442c-a061-411e1c129949,Waters PLC,Public relations account executive,redefine
e9b02b44-1b04-4c15-b157-010bddf2237a,Schmidt Ltd,Chief Executive Officer,transform
72a6c38b-4e53-4018-8df7-20e5204559fa,Calderon-Morris,Podiatrist,streamline
c79972a1-1311-477a-8480-0ced27ff88b3,Davis Lee and Pearson,Charity fundraiser,envisioneer
d9a3d1a7-b95c-4cc7-ad7b-2f3b4e0f616e,Williams-Navarro,Colour technologist,enable
7f20918f-117a-46e8-b815-4b13df460630,Lopez LLC,Investment banker operational,seize
05317d3c-20e1-45ac-8912-5ff3ce80c956,Romero-Rhodes,Pharmacist hospital,incentivize
7a711312-22fb-4743-9754-5ca6398b7645,Johnson-White,Chemical engineer,implement
0ecd7a48-dbd6-4382-8f90-2eef374ca1fd,Young-Chandler,Audiological scientist,mesh
3f7b63d1-b9d9-4b30-ada6-1fb46bca3de4,Hurst-Schroeder,Production manager,expedite
2438ab45-ac3c-4ddc-b9ee-df84c5a79d05,Jones Hall and Meyers,Landscape architect,matrix
a10bd33c-4ad7-44a7-8c18-6eb15647b09c,Harris and Sons,Careers adviser,seize
6bd95893-4a47-4176-bc12-dae250b190a2,Vargas Gross and Levy,Merchant navy officer,empower
f9627b2a-30c0-4592-ae89-c91c307669d0,Young Rivas and Brown,Clinical embryologist,re-contextualize
ee894083-ca34-49f3-8862-7c84139afe86,Leblanc-Shaw,Building surveyor,innovate
37c3de8e-3947-4836-b499-de4020cb0dff,Charles Davis and Houston,Civil engineer contracting,harness
eaf7c629-3f51-406a-8477-858f525474e4,Hardy Moss and Phelps,Engineer materials,brand
dd466daa-cdd4-4eea-b9d9-cf7032befa1a,Chambers-Mcintosh,Production assistant television,re-contextualize
90e8092a-c73f-4be9-94ac-e73c4fb08a88,Jenkins-Fisher,Therapist music,orchestrate
15fd86c4-9f83-4cb6-87e3-96a8a608912c,Barnes Pierce and Edwards,Writer,productize
9c38a8d0-ab2d-4470-a703-f92690140ea8,Kelly-Peck,Forensic psychologist,streamline
90b360ec-13c0-4574-ba55-cce79c8f7995,Wolfe-Wang,Company secretary,generate
8e418497-b142-44a9-8dd4-a07fce246166,Garcia-Brown,Government social research officer,expedite
538f14b8-0fe0-49f2-9d7b-f42a9887140e,Lane-Hunter,Data scientist,mesh
00d1275b-42b8-4f14-b45a-c01ec4a54134,Evans LLC,Sales professional IT,revolutionize
27b14966-262a-4ba2-9e7e-935b073ce7b6,Davis-Evans,Radiation protection practitioner,enhance
5f1f3b3f-f387-421a-bfe2-641447a031d6,Andersen Moody and Andersen,Marine scientist,iterate
3f0f79a7-f798-4581-9611-301577e81992,Hendricks Pace and Lynch,Scientific laboratory technician,orchestrate
ff093212-c369-4ad1-af4c-6a42a8c243ee,Mccoy Group,Audiological scientist,enable
7359bd8c-50de-48bc-9bb0-b3e19409429d,Brown Parker and Anderson,Financial trader,productize
63d299e7-27bf-4758-baf7-70eb4a68656b,Lane Inc,Learning disability nurse,evolve
3c0aa6ba-f12b-4b64-8e62-328c1a622151,Smith-Davis,Pharmacist community,optimize
666da3f7-e33c-495a-bba6-a30eddf93dec,Reynolds Inc,Lecturer higher education,syndicate
c942cfc8-5739-4a42-b9f0-810d72b96b30,Hood PLC,Teacher early years/pre,optimize
7f6a57f5-bbb5-4869-89ed-baa29acfba79,Mendoza and Sons,Civil engineer contracting,engineer
82fd6c7a-d4a3-4016-86c8-332a879dafdd,Crawford-Payne,Sports therapist,iterate
a0c81124-b8d9-40bb-a7b0-91c7bb68c2b5,Brock Ltd,Rural practice surveyor,seize
c7474ab7-e181-4524-9e0a-20b827411596,Chavez Ltd,Trade mark attorney,streamline
08f39275-e6f6-4177-a327-70e7352b3f3a,Jennings-Coleman,Surveyor hydrographic,engage
aa518e74-6f97-404b-afe4-11500d87c829,Myers Group,Commercial art gallery manager,incubate
a9c78ebf-bf17-4bb0-8761-9f780d52885e,Bennett PLC,Surveyor commercial/residential,optimize
30691167-4c77-4ca7-8d31-9bdfd0349643,Rogers-Roman,Information systems manager,streamline
5c0819d9-be7b-4846-94bf-de88900ecd8f,King LLC,Medical sales representative,matrix
d58b2b8e-7e93-4ae7-b238-ca6923d36420,Brock-Cruz,Nature conservation officer,cultivate
b6458ba3-8c5b-43a1-a5a0-99d58e89d6af,Wolf Guerra and Taylor,Personnel officer,enable
6b75e1b2-e7ad-4c64-86b2-347311f41a43,Frazier-Warner,Seismic interpreter,engineer
5af33069-b8d2-4a65-b07a-892cd39be18b,Rowe Cook and Wise,Barista,re-intermediate
a85651ef-d3fb-4ac5-aa79-09272acde4a2,Campbell Bell and Pierce,Therapist sports,iterate
a290dec2-d3de-4f2f-8ae9-821f62ddccd4,Mitchell-Jacobs,Publishing copy,transition
f463c185-2559-4e59-b6d2-5bd5d1c63b6e,Schultz Ltd,Editor magazine features,cultivate
b4879c3f-11ea-444a-afee-1c5230789848,Santana-Marquez,Management consultant,iterate
e627d11b-8128-4ddf-a745-eac16f6f21d4,Morrison Mccann and Edwards,Colour technologist,facilitate
7c8bb3e5-452a-498d-adb1-0dea13b0ffb9,Cunningham Powell and Harris,Armed forces training and education officer,utilize
3e5526f6-6f79-45d7-8177-2c11d29a49ec,Guzman Ltd,Environmental health practitioner,evolve
c26e9f81-f957-4b7a-9019-243762fd26f1,Brown-Harris,Paramedic,integrate
8c48e2bf-59a2-4de9-bec0-1a37abccf595,Rodriguez Ltd,Surgeon,drive
94fa2f60-78ae-4b59-aa9f-fa42216d6b0b,Huff Benjamin and Carroll,Visual merchandiser,visualize
4c9b6e87-845c-4678-b7ef-716eb4b9c030,Harrison-Cook,Passenger transport manager,exploit
085476e8-c72e-4382-bf1a-c649d21a3889,Arnold Inc,Occupational psychologist,synthesize
b6bfe567-0693-4830-9b3f-b96156140c85,Chen-Rhodes,Financial controller,monetize
61cf4c07-40dd-4ee5-b124-90d1d722fce6,Sanders and Sons,Presenter broadcasting,transition
695b107c-a5ca-4988-b612-0170569e2af8,Scott-Hernandez,Occupational hygienist,reinvent
8a6c501b-1537-4017-8c45-962dcdd4fae4,Massey-Terry,TEFL teacher,facilitate
49dbb84b-ae8d-4be2-a7da-af32ff5d8c62,Turner Schneider and Branch,Educational psychologist,monetize
0892985c-1287-49ba-a314-ef033100839b,Bush Frederick and Morgan,Radio broadcast assistant,drive
fbf08724-8ca5-4071-bb76-384865e9d0eb,Garza-Thomas,Fashion designer,maximize
3253377f-c08e-474a-ab6d-2aecf4717626,Watkins Nelson and Cummings,Magazine features editor,generate
95eb9324-248a-4367-9c1d-774cb9bf1633,Fox Group,Geologist engineering,grow
dcb670f7-8e6c-4be2-ad5d-422f83714916,Anderson-Harris,Trade mark attorney,whiteboard
630f4b22-5d80-40e1-8dec-33e72d93a244,Schroeder Jordan and Alvarado,Water quality scientist,synergize
dbd69f53-d37b-4232-a80a-ad3cb6ee417d,Cantu Group,Psychologist counselling,revolutionize
5510ae15-b5ca-49fe-a7ae-757a9c0cb653,Pierce Flores and Wilson,Computer games developer,utilize
632f1de3-382c-44ac-808f-a4a56701d0ee,Ewing-Turner,English as a foreign language teacher,exploit
ec29f5c1-5f42-4b3e-ae1c-fdf281aa4d73,Nielsen Collins and Contreras,Site engineer,engineer
9632b172-1c3a-4496-98e0-a964f1230cf1,Anderson and Sons,Sales professional IT,incentivize
6dce2ff6-bc00-4b11-89bb-a89d8373e1f6,Conway-Flynn,Buyer retail,cultivate
4f887d97-0c93-4f23-a797-f9d343aafd3d,Bell Group,Geoscientist,evolve
1679b877-a7b7-48b3-850c-35219b6aa5ec,Lewis and Sons,Psychiatrist,optimize
c1b11180-90ee-4f6b-ad40-3d4ef66c046e,Jennings and Sons,Advice worker,synergize
60d20e76-473a-47a9-b085-578078ad5d70,Anderson Schmidt and Cooper,Armed forces training and education officer,empower
e4412036-5486-44e6-b89a-f3b078235410,Nelson-Pacheco,Farm manager,maximize
601963d3-cc93-4c49-ab0e-c7daf6f88af6,Washington Group,Therapist drama,matrix
3b7639ef-7e73-4c2b-9085-139aef9ba664,Wilson Lawrence and Murray,Therapist art,transition
6584b237-0fdf-41e4-8c09-68bb4e2accdf,Perez PLC,Psychotherapist child,mesh
3bf567c8-d545-40d7-a32c-e5ba5c4e92b2,Richardson Group,Forensic psychologist,extend
ae8e61c9-d29c-4258-af49-27513cbeae4b,Melton Williams and Manning,Travel agency manager,mesh
e3dd4f7b-bfd1-43a4-a84b-89b469b9f34e,Oconnor-Rice,Estate manager/land agent,reinvent
8fd49046-dd2e-4b2c-95df-796f87cc1065,Valentine-Martinez,Seismic interpreter,seize
38997501-8421-4262-9eb7-f256f587c275,Zhang-Downs,Journalist broadcasting,engage
ab36c997-4d36-4391-9f02-64cd03363abe,Mueller-Clark,Senior tax professional/tax inspector,orchestrate
34cbb517-7247-4474-8d86-cc9acc10eb4c,Cummings and Sons,Conservator museum/gallery,facilitate
8569e2c4-0cee-4279-a0e0-1dda59558d1e,Owens Mills and Porter,Water quality scientist,drive
01ac6d71-f2e8-4d66-9209-ffe8be019aac,Thomas Anderson and Johnson,Restaurant manager,evolve
8375bacb-0956-41e8-ad09-f5643d061cef,Williams Acosta and Wilcox,Social researcher,streamline
429486f9-f484-461f-954a-6e08e41baf80,Clark-Trujillo,Merchandiser retail,aggregate
4ddca9ff-a4e3-4724-8854-f937c5ace687,Thompson Abbott and Fletcher,Market researcher,implement
fa3bd3d3-ec52-4084-a40d-b8536d0de2c8,Stone French and Rodriguez,Education officer community,e-enable
0c01dc59-d78b-41a5-a55f-75d336cdfc3e,Palmer-Williams,Programmer systems,orchestrate
37ab7e38-cc36-4232-9590-935f77615336,Wyatt Inc,Musician,engage
8adfd089-201b-4c3e-bcb2-e1df19edb707,Taylor-Davis,Historic buildings inspector/conservation officer,utilize
37deeba7-1564-419c-99d1-aad2069e96e6,Bailey Jackson and Baker,Lecturer further education,iterate
9d280c51-9cc4-48bd-bb22-59b2f9b79179,Owens-Jones,Education officer community,enhance
4756aa7d-2e64-4770-8e75-31edc12d1ad0,Taylor Wilson and Carrillo,Agricultural consultant,transform
37685a2c-af8d-4ead-ac9c-7273bc1660a0,Carter-Oliver,Sports therapist,redefine
b02d5409-2a42-455f-a4f2-d268055d2988,Williams Wilson and Galvan,Advice worker,grow
f09b5456-b5eb-4f6d-9d3a-6cf8e5c238bb,Rodriguez-Fischer,Sports development officer,strategize
d92b4605-ed96-42ff-85da-f651a24ffa8d,Lee Nash and Cooper,Herbalist,productize
66019487-5090-460c-8508-d4f807afb053,Little Gates and Williams,Commissioning editor,engage
10785a35-ea75-49ce-b34e-1ac8c29b1c70,Boyd Snyder and Lowery,Race relations officer,strategize
66cbd8ea-5e72-446c-afba-896e96a1141a,Hayden-Lynch,Scientist biomedical,synergize
85202239-f4ad-4c5e-bbbf-f88379d18540,Reed Mann and David,Surveyor land/geomatics,leverage
c229a9af-9f02-407c-971c-d1fcea7bfd28,Townsend Group,Careers adviser,drive
f4891e75-8356-40f0-aa5c-698877166500,Smith Ltd,Museum/gallery curator,expedite
75efde44-330c-4e19-b8ec-1b5e53c8b2be,Black and Sons,Immunologist,utilize
d1608e2d-668d-499a-b8fc-9b6daaef6899,Roth LLC,Health and safety adviser,repurpose
74454eeb-222b-4765-9dc8-75a0437d9e21,Lawrence-Sanford,Teacher early years/pre,re-contextualize
3bf641c6-f097-4ac2-9df8-1919ea34aa60,Gardner-Lewis,Soil scientist,embrace
9ac4d97c-26b3-4728-8b12-8634947b551b,Jones-Moore,Advertising copywriter,revolutionize
54ae10b9-7508-4865-be14-667fce3fd419,Ray and Sons,Chief Marketing Officer,facilitate
5572bb37-27c8-4205-a4ff-7daa12b887e7,Hoffman-Ross,Restaurant manager,innovate
06c5664e-ce0b-44d5-9a0d-8ac69d083b87,Burke Alexander and Mckinney,Secretary/administrator,monetize
3f0d1204-58ed-41cf-9dc8-6eae4a915335,Garcia Group,Administrator education,reinvent
fc0b2583-9d74-4964-a9f4-5610b4abd2d2,Hunter LLC,Production designer theatre/television/film,extend
74e75ac9-d1bc-421c-b667-0cd0231ba0d9,Wood Martin and Griffin,Newspaper journalist,disintermediate
b3e59778-1af3-4701-b4e2-0acd772d277d,Miles-Garcia,Product/process development scientist,whiteboard
b0e15a33-a84e-43c9-8a18-134920e9bf48,Smith-Smith,Pathologist,engage
2bc89028-9377-408b-b17c-9cc39ac8c7cf,Atkinson Smith and Daniel,Best boy,orchestrate
1462620e-0219-4f1c-8dd3-b4bdc3f93236,Leach LLC,Scientist research (life sciences),reinvent
94a370b3-8070-4d2c-88dd-6d992dbb07f8,Baker Rivera and Lloyd,Paediatric nurse,reinvent
1b3f12c4-5dad-4535-937d-b6f847363d06,Hughes-Chambers,Museum/gallery conservator,grow
19242c22-deb3-4359-9769-62584041d707,Brown-Jackson,Barista,envisioneer
d7f92759-e72f-47a3-89be-b9ad39130c04,Miller-Rogers,Meteorologist,envisioneer
e0e22f55-3484-49ca-978f-f413c47b987f,Romero-Johnson,Pensions consultant,utilize
2abebdff-4de6-4f00-a490-96a18ac5daeb,Rogers-Beltran,Bookseller,disintermediate
f2ede9e5-c266-4b5f-a8a6-234ae3790a7f,Barry Inc,Arts administrator,morph
9f4756a3-6751-482d-b740-88c2df3371f6,Pittman Brown and Warren,Podiatrist,embrace
8e0824f4-6852-4921-bd71-4a5cc1c89512,Hammond-Parker,Print production planner,grow
3ce6756f-9806-46ab-958e-0b14dc694945,Cain Martinez and Skinner,Ranger/warden,synthesize
60fb721b-8691-4e44-90c7-cb0581860f41,Ryan Vazquez and Smith,Trade union research officer,re-intermediate
5019838c-eb2a-4872-9404-e45cf8b4e6d5,Russell LLC,Doctor general practice,enable
65c88bf9-98bb-4c5a-8da5-199df6501731,Hill-Reyes,Restaurant manager,transform
014d9702-4dce-4e24-bf75-a006372364de,Perry Miller and Robertson,Programmer applications,orchestrate
d5e424ea-cd9b-4b24-92f6-9b22a8ec1995,Johnston-Lopez,Geochemist,streamline
1ab57fb2-5414-460e-b0d2-f65d2e409360,Wilson LLC,Camera operator,visualize
3b2d9a16-e789-4feb-8e52-c1218ec6feb8,Brown-Parker,Forensic scientist,monetize
5014bb1f-0226-472b-9006-5abe17bce9b5,Hodges Boyd and Jarvis,Film/video editor,morph
49d40af3-f7cb-472c-8fe2-a23997a6a0a3,Rhodes-Coleman,Teacher English as a foreign language,incubate
14bdd221-0250-4c95-a532-b489ca30f5e4,Kennedy Inc,Lecturer further education,exploit
0e4d0a1a-ba88-46b3-9287-0373d87d4108,Lewis-Kelley,Office manager,embrace
f59aba3a-4f6c-454d-84da-28b8015bfab1,Chapman LLC,Copy,strategize
1941b936-bc20-4852-9826-38fb354cdd34,Phillips Turner and Thompson,Writer,whiteboard
b091b9f2-6867-4948-ba74-42ce1a019fe9,Webb Combs and Lane,Oncologist,repurpose
f6808c55-81b0-4cf7-9a8a-6ea39675207c,Holloway Inc,Surveyor hydrographic,grow
d5d4bfca-a858-43cc-889a-f1ab2b6bb5ec,Archer-Coleman,Telecommunications researcher,evolve
6f9bae37-af3f-4906-826f-b016e4da97a3,Valdez Ltd,Scientist forensic,empower
296a5e4f-a0be-4bdf-a553-7f0a27241308,Johnson-Rogers,Theatre manager,exploit
624e13a5-8bf5-4322-8ca5-b5382c808d7b,Wood and Sons,Physiological scientist,transition
db23e13b-b118-457c-a4b2-db9cc64ea719,Robinson-Glenn,Environmental consultant,unleash
3d8b03c3-81f8-428e-9e3e-82e62a26772c,Flynn Inc,Designer graphic,innovate
8814be31-fe89-4ec8-9b03-718496593a95,Page Moore and Herrera,Psychotherapist,empower
0477ff25-b524-4a1a-ae18-506874bde456,Martinez Ltd,Environmental manager,facilitate
1cdbeecb-0b63-484a-8ea3-9444adb6fd3a,Martin Lane and White,Engineer building services,streamline
4d5ee9ea-c68d-4e47-a998-fc327be4fe14,Patton Dougherty and Johnson,Textile designer,seize
4729acb1-4e79-4e68-a6b7-3cb808019f57,Smith Howe and Harrison,Public relations account executive,strategize
98be660d-47b6-4c84-a763-d600e4bebeb4,Boone Ltd,Barista,whiteboard
cd52033d-df83-4e59-b292-13e6e3bf08a2,Pearson Smith and Hill,Doctor general practice,implement
7dbf0143-9bbe-4445-8814-0b880d9086a9,Williams-Duncan,Press sub,evolve
9866bf5e-61c5-4fe3-b63d-4102d1d9a4b4,Pace Inc,Leisure centre manager,monetize
8a5a79ff-7300-41a6-943b-898b3c88c355,Scott-Foster,Forest/woodland manager,synergize
79070c71-e4f6-4fa3-83b9-94a2aa25b70e,Gray Group,Higher education careers adviser,cultivate
b3faf744-e139-4e1d-930a-5a1be6735664,Schultz-Underwood,Barristers clerk,productize
cb79e1da-fef9-412c-9bdb-a8ad808ee0aa,Mitchell and Sons,Veterinary surgeon,whiteboard
cad30bfc-01dc-405e-9c31-0469881a321e,Jenkins-Morris,Investment banker operational,morph
74a1690d-9648-4150-a864-9abd7693ec59,Medina Group,Editor magazine features,re-contextualize
09d9baa3-cf98-4b22-bd9a-2cdefc850894,Figueroa Group,Hydrographic surveyor,empower
b99dc4de-5305-4006-8d61-ee05ecefd8ee,Santos Sanders and Anderson,Engineer production,strategize
16a1af31-55a9-4884-a08c-2a0366d410ec,Gonzalez Ayala and Page,Fitness centre manager,enable
3b375eaf-25dd-4119-9974-40089de642e3,Christian-Mayer,Sports administrator,embrace
2c7dfc41-ba75-4ea9-a2cf-0efd688bfd5c,Ford-Cross,Nurse learning disability,e-enable
0909cea1-65fd-48ff-8270-14704d6ceda1,Matthews Group,Research scientist (maths),redefine
c5865f0a-4a78-4ff3-983b-aebf5a3f05c4,Lawrence White and Ballard,Building services engineer,extend
afb55e17-d60a-4a57-8ded-a57b6c1d8f28,Rich Nelson and Cook,Comptroller,reinvent
016b2c0b-eb32-4669-90dd-79a11e4d0d7d,Powell-Cochran,Archivist,scale
8f05e573-b844-4b65-8e3a-ea34a24fa2f7,Brooks Marquez and Mendoza,Production engineer,aggregate
ba820e0c-5fff-4352-8868-5c22c35f658f,Castillo Group,Buyer industrial,mesh
ae4b4ae2-9b80-497b-8a90-a6a674889937,Brady-Baker,Trade mark attorney,integrate
34c6960c-0b8a-4bef-88af-75fababf3b37,Meyer LLC,Haematologist,reinvent
590264f4-25ee-42b0-9e5e-c33b2b2c5364,Shea Cook and Kelly,Film/video editor,enable
0acab967-c813-4e8b-8115-455df8d0841f,Brown Cannon and Walters,Animal nutritionist,strategize
90a0c636-1272-490e-964c-8b34dbe2e4c6,Booker-Santos,Research officer trade union,optimize
afdb14c3-1eb4-406e-a032-3e64f577a4fd,Townsend Snyder and Patton,Scientist forensic,streamline
e16a18f9-2e04-4465-8a41-5a96b1121079,Schneider Martin and Erickson,Photographer,re-intermediate
1cd96f39-03e5-4faa-bb70-a81d858826a1,Fischer LLC,Adult nurse,facilitate
4302f6aa-ff81-489c-a6fd-6693dfd0ff77,Nichols Sosa and Holt,Operations geologist,reinvent
02ce633c-24dc-4383-a4bc-bf4665e28923,Marquez-Noble,Therapist art,matrix
71a6c9aa-a7bd-4c9c-bce2-600fa879030c,Brown-Wang,Teacher secondary school,seize
243840be-84a8-4dc1-a2ef-ecb2856f3791,Hall Brown and Long,Clinical molecular geneticist,matrix
8d0c024f-576e-426d-9285-ba041ab5b496,Brooks Group,Psychologist educational,leverage
f794ccd0-ac58-4940-b4c6-3e77c67b3f66,Holmes and Sons,Animator,re-contextualize
e6b3699c-2dbf-446d-9d5a-9600aec566a1,Cortez Mason and Phillips,Jewellery designer,reinvent
6c03bcd4-0a9d-487b-8dc7-d4d0aedbdcf1,Williams and Sons,Surveyor building control,syndicate
2014a9ed-0bc8-43cd-a906-623915848e55,Stephens-Stephens,Tourist information centre manager,cultivate
